"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.3,126,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.35,130,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.4,135,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.45,140,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.5,145,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.55,150,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.6,155,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.65,161,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.7,167,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.75,174,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.8,181,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.85,190,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.9,202,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.95,221,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.975,239,"Baden-Württemberg State"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM01","quantile",0.99,260,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.01,61,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.025,71,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.05,80,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.1,91,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.15,99,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.2,107,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.25,113,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.3,119,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.35,125,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.4,131,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.45,136,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.5,143,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.55,149,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.6,155,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.65,162,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.7,169,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.75,178,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.8,188,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.85,199,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.9,215,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.95,240,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.975,263,"Baden-Württemberg State"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM01","quantile",0.99,292,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.01,52,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.025,62,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.05,71,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.1,83,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.15,93,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.2,100,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.25,107,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.3,114,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.35,121,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.4,127,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.45,133,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.5,140,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.55,147,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.6,154,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.65,162,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.7,171,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.75,181,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.8,192,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.85,206,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.9,225,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.95,256,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.975,286,"Baden-Württemberg State"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM01","quantile",0.99,322,"Baden-Württemberg State"
2021-05-10,"-1 wk ahead cum death",2021-05-01,"GM01","observed",NA,9366,"Baden-Württemberg State"
2021-05-10,"0 wk ahead cum death",2021-05-08,"GM01","observed",NA,9515,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","point",NA,9662,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","point",NA,9808,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","point",NA,9952,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","point",NA,10094,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.01,9605,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.025,9613,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.05,9620,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.1,9629,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.15,9635,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.2,9640,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.25,9644,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.3,9648,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.35,9652,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.4,9655,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.45,9659,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.5,9662,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.55,9666,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.6,9670,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.65,9674,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.7,9678,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.75,9682,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.8,9687,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.85,9693,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.9,9701,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.95,9713,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.975,9724,"Baden-Württemberg State"
2021-05-10,"1 wk ahead cum death",2021-05-15,"GM01","quantile",0.99,9737,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.01,9687,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.025,9703,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.05,9717,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.1,9736,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.15,9749,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.2,9759,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.25,9768,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.3,9777,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.35,9785,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.4,9793,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.45,9801,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.5,9808,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.55,9816,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.6,9825,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.65,9833,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.7,9842,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.75,9853,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.8,9865,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.85,9878,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.9,9896,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.95,9925,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.975,9951,"Baden-Württemberg State"
2021-05-10,"2 wk ahead cum death",2021-05-22,"GM01","quantile",0.99,9982,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.01,9758,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.025,9782,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.05,9805,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.1,9834,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.15,9854,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.2,9871,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.25,9886,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.3,9900,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.35,9913,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.4,9926,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.45,9939,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.5,9952,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.55,9966,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.6,9979,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.65,9994,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.7,10010,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.75,10027,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.8,10047,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.85,10071,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.9,10103,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.95,10152,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.975,10197,"Baden-Württemberg State"
2021-05-10,"3 wk ahead cum death",2021-05-29,"GM01","quantile",0.99,10253,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.01,9820,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.025,9854,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.05,9886,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.1,9925,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.15,9954,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.2,9978,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.25,9999,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.3,10019,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.35,10038,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.4,10057,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.45,10075,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.5,10094,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.55,10113,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.6,10133,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.65,10155,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.7,10178,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.75,10204,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.8,10234,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.85,10270,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.9,10317,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.95,10394,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.975,10462,"Baden-Württemberg State"
2021-05-10,"4 wk ahead cum death",2021-06-05,"GM01","quantile",0.99,10548,"Baden-Württemberg State"
2021-05-10,"-1 wk ahead inc death",2021-05-01,"GM02","observed",NA,225,"Free State of Bavaria"
2021-05-10,"0 wk ahead inc death",2021-05-08,"GM02","observed",NA,211,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","point",NA,196,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","point",NA,180,"Free State of Bavaria"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM02","point",NA,166,"Free State of Bavaria"
2021-05-10,"4 wk ahead inc death",2021-06-05,"GM02","point",NA,153,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.01,118,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.025,129,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.05,139,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.1,151,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.15,159,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.2,165,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.25,171,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.3,176,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.35,181,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.4,186,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.45,191,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.5,196,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.55,200,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.6,205,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.65,211,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.7,216,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.75,222,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.8,229,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.85,238,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.9,249,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.95,266,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.975,280,"Free State of Bavaria"
2021-05-10,"1 wk ahead inc death",2021-05-15,"GM02","quantile",0.99,298,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.01,90,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.025,101,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.05,111,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.1,124,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.15,134,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.2,142,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.25,149,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.3,155,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.35,162,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.4,168,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.45,174,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.5,180,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.55,187,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.6,194,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.65,201,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.7,208,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.75,217,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.8,227,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.85,239,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.9,255,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.95,279,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.975,302,"Free State of Bavaria"
2021-05-10,"2 wk ahead inc death",2021-05-22,"GM02","quantile",0.99,331,"Free State of Bavaria"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM02","quantile",0.01,69,"Free State of Bavaria"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM02","quantile",0.025,81,"Free State of Bavaria"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM02","quantile",0.05,92,"Free State of Bavaria"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM02","quantile",0.1,105,"Free State of Bavaria"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM02","quantile",0.15,115,"Free State of Bavaria"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM02","quantile",0.2,123,"Free State of Bavaria"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM02","quantile",0.25,131,"Free State of Bavaria"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM02","quantile",0.3,138,"Free State of Bavaria"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM02","quantile",0.35,145,"Free State of Bavaria"
2021-05-10,"3 wk ahead inc death",2021-05-29,"GM02","quantile",0.4,152,"Free State of Bavaria"
