"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-05-03,"3 wk ahead cum death",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.75,9891
2021-05-03,"3 wk ahead cum death",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.8,9916
2021-05-03,"3 wk ahead cum death",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.85,9946
2021-05-03,"3 wk ahead cum death",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.9,9982
2021-05-03,"3 wk ahead cum death",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.95,10042
2021-05-03,"3 wk ahead cum death",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.975,10095
2021-05-03,"3 wk ahead cum death",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.99,10153
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.01,9591
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.025,9641
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.05,9682
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.1,9732
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.15,9765
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.2,9794
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.25,9824
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.3,9848
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.35,9867
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.4,9889
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.45,9911
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.5,9933
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.55,9955
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.6,9978
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.65,10004
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.7,10030
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.75,10058
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.8,10094
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.85,10134
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.9,10184
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.95,10276
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.975,10347
2021-05-03,"4 wk ahead cum death",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.99,10431
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","point",NA,218
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","point",NA,202
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","point",NA,190
2021-05-03,"4 wk ahead inc death",2021-05-29,"GM02","Bavaria","point",NA,176
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.01,89
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.025,110
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.05,128
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.1,148
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.15,162
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.2,172
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.25,181
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.3,189
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.35,196
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.4,204
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.45,211
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.5,218
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.55,225
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.6,231
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.65,239
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.7,247
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.75,255
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.8,263
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.85,274
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.9,286
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.95,306
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.975,322
2021-05-03,"1 wk ahead inc death",2021-05-08,"GM02","Bavaria","quantile",0.99,341
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.01,64
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.025,81
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.05,97
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.1,117
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.15,133
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.2,145
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.25,156
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.3,166
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.35,175
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.4,185
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.45,194
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.5,202
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.55,212
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.6,222
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.65,233
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.7,245
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.75,257
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.8,271
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.85,288
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.9,310
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.95,343
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.975,372
2021-05-03,"2 wk ahead inc death",2021-05-15,"GM02","Bavaria","quantile",0.99,405
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.01,47
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.025,62
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.05,78
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.1,97
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.15,112
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.2,125
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.25,137
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.3,147
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.35,158
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.4,168
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.45,178
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.5,190
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.55,201
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.6,212
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.65,223
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.7,238
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.75,252
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.8,271
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.85,293
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.9,324
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.95,367
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.975,410
2021-05-03,"3 wk ahead inc death",2021-05-22,"GM02","Bavaria","quantile",0.99,460
2021-05-03,"4 wk ahead inc death",2021-05-29,"GM02","Bavaria","quantile",0.01,38
2021-05-03,"4 wk ahead inc death",2021-05-29,"GM02","Bavaria","quantile",0.025,50
2021-05-03,"4 wk ahead inc death",2021-05-29,"GM02","Bavaria","quantile",0.05,64
2021-05-03,"4 wk ahead inc death",2021-05-29,"GM02","Bavaria","quantile",0.1,83
2021-05-03,"4 wk ahead inc death",2021-05-29,"GM02","Bavaria","quantile",0.15,97
